day,lambda,value,group
87,2.2,6.647162401523275e-05,misinformed
88,2.2,5.7973665915792325e-05,misinformed
89,2.2,5.057011151029395e-05,misinformed
90,2.2,4.411896485784661e-05,misinformed
91,2.2,3.8496790093969835e-05,misinformed
92,2.2,3.359626825044567e-05,misinformed
93,2.2,2.93240777683346e-05,misinformed
94,2.2,2.5599055586272588e-05,misinformed
95,2.2,2.2350601451156238e-05,misinformed
96,2.2,1.9517293091690488e-05,misinformed
97,2.2,1.7045684219965926e-05,misinformed
98,2.2,1.4889261071607184e-05,misinformed
99,2.2,1.3007536438604769e-05,misinformed
100,2.2,1.1365262957924424e-05,misinformed
1,2.4,0.001,misinformed
2,2.4,0.0012164228571428571,misinformed
3,2.4,0.0015332230989286294,misinformed
4,2.4,0.00198371571106404,misinformed
5,2.4,0.002613471409789127,misinformed
6,2.4,0.0034843977866514026,misinformed
7,2.4,0.004680025880867756,misinformed
8,2.4,0.006312193367443581,misinformed
9,2.4,0.008529187365944156,misinformed
10,2.4,0.011525089927507446,misinformed
11,2.4,0.01554940124659102,misinformed
12,2.4,0.020914764799029602,misinformed
13,2.4,0.02799848898268406,misinformed
14,2.4,0.03723031842057558,misinformed
15,2.4,0.04905476087278669,misinformed
16,2.4,0.06385269925845313,misinformed
17,2.4,0.0818081005157639,misinformed
18,2.4,0.10271912504038755,misinformed
19,2.4,0.12578807222834476,misinformed
20,2.4,0.149481304744406,misinformed
21,2.4,0.17159860299123708,misinformed
22,2.4,0.18966196507737398,misinformed
23,2.4,0.20156911958486495,misinformed
24,2.4,0.2062279795503777,misinformed
25,2.4,0.20381860907331473,misinformed
26,2.4,0.19555610087660363,misinformed
27,2.4,0.1831578332981064,misinformed
28,2.4,0.16833559940321374,misinformed
29,2.4,0.15249665480285302,misinformed
30,2.4,0.1366541222753218,misinformed
31,2.4,0.12146258396667643,misinformed
32,2.4,0.1072998183081377,misinformed
33,2.4,0.09434976760660885,misinformed
34,2.4,0.08266958545399232,misinformed
35,2.4,0.07223821407075305,misinformed
36,2.4,0.06298945037535988,misinformed
37,2.4,0.054833555189043384,misinformed
38,2.4,0.047670933057759754,misinformed
39,2.4,0.041400521676837956,misinformed
40,2.4,0.0359247309526605,misinformed
41,2.4,0.031152168449626573,misinformed
42,2.4,0.02699896603897506,misinformed
43,2.4,0.02338923853704665,misinformed
44,2.4,0.020255017618980513,misinformed
45,2.4,0.017535881691047184,misinformed
46,2.4,0.015178422570647342,misinformed
47,2.4,0.013135637916255258,misinformed
48,2.4,0.011366304623361908,misinformed
49,2.4,0.009834366515660782,misinformed
50,2.4,0.008508355499712296,misinformed
51,2.4,0.007360856244911341,misinformed
52,2.4,0.006368018658680681,misinformed
53,2.4,0.005509118811032035,misinformed
54,2.4,0.004766166774778096,misinformed
55,2.4,0.004123558593828946,misinformed
56,2.4,0.0035677689449088567,misinformed
57,2.4,0.0030870808002956386,misinformed
58,2.4,0.002671348386268549,misinformed
59,2.4,0.0023117898678511398,misinformed
60,2.4,0.0020008064116461095,misinformed
61,2.4,0.0017318245433974356,misinformed
62,2.4,0.0014991589983841486,misinformed
63,2.4,0.0012978935437384107,misinformed
64,2.4,0.0011237775218177282,misinformed
65,2.4,0.0009731361168172098,misinformed
66,2.4,0.0008427925797967206,misinformed
67,2.4,0.0007300008590579912,misinformed
68,2.4,0.0006323872734073771,misinformed
69,2.4,0.0005479000361097399,misinformed
70,2.4,0.00047476558854796626,misinformed
71,2.4,0.0004114508362495124,misinformed
72,2.4,0.0003566304976124466,misinformed
73,2.4,0.00030915887894227955,misinformed
74,2.4,0.00026804547982139655,misinformed
75,2.4,0.00023243391180629498,misinformed
76,2.4,0.00020158368230480426,misinformed
77,2.4,0.00017485445542921266,misinformed
78,2.4,0.00015169245373712818,misinformed
79,2.4,0.00013161871003158584,misinformed
80,2.4,0.00011421891765988545,misinformed
81,2.4,9.91346617923111e-05,misinformed
82,2.4,8.605584365219654e-05,misinformed
83,2.4,7.471413520096219e-05,misinformed
84,2.4,6.487732387566817e-05,misinformed
85,2.4,5.634442608691577e-05,misinformed
86,2.4,4.894146470831455e-05,misinformed
87,2.4,4.251782007085002e-05,misinformed
88,2.4,3.694307631702855e-05,misinformed
89,2.4,3.210429563191231e-05,misinformed
90,2.4,2.7903662077864274e-05,misinformed
91,2.4,2.425644471366125e-05,misinformed
92,2.4,2.1089236547008585e-05,misinformed
93,2.4,1.8338431799963278e-05,misinformed
94,2.4,1.5948909087043874e-05,misinformed
95,2.4,1.3872892526334229e-05,misinformed
96,2.4,1.2068966620177994e-05,misinformed
97,2.4,1.0501224036653426e-05,misinformed
98,2.4,9.138528267231298e-06,misinformed
99,2.4,7.953875591454481e-06,misinformed
100,2.4,6.923842899334316e-06,misinformed
1,2.6,0.001,misinformed
2,2.6,0.0012463628571428571,misinformed
3,2.6,0.0016113794476313255,misinformed
4,2.6,0.0021384879267016535,misinformed
5,2.6,0.0028882237181489592,misinformed
6,2.6,0.003944389856256433,misinformed
7,2.6,0.005422170066103835,misinformed
8,2.6,0.007478487570936348,misinformed
9,2.6,0.010324629941990675,misinformed
10,2.6,0.014240449687562171,misinformed
11,2.6,0.01958794819435013,misinformed
12,2.6,0.02681922116751769,misinformed
13,2.6,0.03646898250732418,misinformed
14,2.6,0.049115008515484726,misinformed
15,2.6,0.06528244330128707,misinformed
16,2.6,0.08526599248719302,misinformed
17,2.6,0.10886115749986155,misinformed
18,2.6,0.13505110657873953,misinformed
19,2.6,0.16179514781749849,misinformed
20,2.6,0.1861549376157337,misinformed
21,2.6,0.20493604182501507,misinformed
22,2.6,0.21570237243631726,misinformed
23,2.6,0.2176202742526398,misinformed
24,2.6,0.21158278133779132,misinformed
25,2.6,0.1996003201331652,misinformed
26,2.6,0.1839593970642548,misinformed
27,2.6,0.16662802393761064,misinformed
28,2.6,0.1490317374770334,misinformed
29,2.6,0.13207824397924042,misinformed
30,2.6,0.1162782537540937,misinformed
31,2.6,0.10187242863680374,misinformed
32,2.6,0.08893156424539966,misinformed
33,2.6,0.07742627615725976,misinformed
34,2.6,0.06727228509804584,misinformed
35,2.6,0.058358625735138614,misinformed
36,2.6,0.05056465479803986,misinformed
37,2.6,0.04376996197485322,misinformed
38,2.6,0.03785987414334546,misinformed
39,2.6,0.03272826334793551,misinformed
40,2.6,0.02827872942673324,misinformed
41,2.6,0.024424822787140976,misinformed
42,2.6,0.021089719076603432,misinformed
43,2.6,0.018205599348497352,misinformed
44,2.6,0.015712890768571842,misinformed
45,2.6,0.013559461394166548,misinformed
46,2.6,0.011699824112828328,misinformed
47,2.6,0.010094380807365752,misinformed
48,2.6,0.008708722862099111,misinformed
49,2.6,0.007512994899118154,misinformed
50,2.6,0.006481323036823999,misinformed
51,2.6,0.005591305670473591,misinformed
52,2.6,0.004823562942414526,misinformed
53,2.6,0.0041613401582927655,misinformed
54,2.6,0.0035901600675767114,misinformed
55,2.6,0.003097518938460652,misinformed
56,2.6,0.0026726215742932367,misinformed
57,2.6,0.0023061507483986845,misinformed
58,2.6,0.0019900669174101387,misinformed
59,2.6,0.0017174344728855787,misinformed
60,2.6,0.0014822711842852705,misinformed
61,2.6,0.0012794178600184548,misinformed
62,2.6,0.0011044255999940703,misinformed
63,2.6,0.0009534583296516387,misinformed
64,2.6,0.000823208591012189,misinformed
65,2.6,0.0007108248216172046,misinformed
66,2.6,0.000613848578957513,misinformed
67,2.6,0.0005301603682581142,misinformed
68,2.6,0.00045793290761551126,misinformed
69,2.6,0.00039559081885690993,misinformed
70,2.6,0.00034177586741394937,misinformed
71,2.6,0.00029531699215534996,misinformed
72,2.6,0.000255204468517006,misinformed
73,2.6,0.00022056763724011706,misinformed
74,2.6,0.00019065570823278882,misinformed
75,2.6,0.00016482121598776703,misinformed
76,2.6,0.0001425057609330109,misinformed
77,2.6,0.0001232277212242795,misinformed
78,2.6,0.00010657166283211875,misinformed
79,2.6,9.217921322625166e-05,misinformed
80,2.6,7.974119630261951e-05,misinformed
81,2.6,6.899085411648686e-05,misinformed
82,2.6,5.969800507501699e-05,misinformed
83,2.6,5.166400902262875e-05,misinformed
84,2.6,4.471742757204199e-05,misinformed
85,2.6,3.8710283483218135e-05,misinformed
86,2.6,3.351483620924328e-05,misinformed
87,2.6,2.9020802204962716e-05,misinformed
88,2.6,2.513295848370545e-05,misinformed
89,2.6,2.176907642824738e-05,misinformed
90,2.6,1.8858140202986002e-05,misinformed
91,2.6,1.6338810438069625e-05,misinformed
92,2.6,1.4158099303536731e-05,misinformed
93,2.6,1.2270227783655456e-05,misinformed
94,2.6,1.0635640003190812e-05,misinformed
95,2.6,9.220152938426947e-06,misinformed
96,2.6,7.994222844139743e-06,misinformed
97,2.6,6.932312310311705e-06,misinformed
98,2.6,6.012344086897054e-06,misinformed
99,2.6,5.215229731077087e-06,misinformed
100,2.6,4.524462782000259e-06,misinformed
1,2.8,0.001,misinformed
2,2.8,0.0012763028571428571,misinformed
3,2.8,0.0016913207899023164,misinformed
4,2.8,0.002300443449509364,misinformed
5,2.8,0.0031823305967055935,misinformed
6,2.8,0.0044479422828260385,misinformed
7,2.8,0.006252581428521595,misinformed
8,2.8,0.00881139668652901,misinformed
9,2.8,0.012418204824371356,misinformed
10,2.8,0.017466001076596113,misinformed
11,2.8,0.024464343434062397,misinformed
12,2.8,0.03404280189029829,misinformed
13,2.8,0.04691983353266281,misinformed
14,2.8,0.06380352654503682,misinformed
15,2.8,0.08518134665209837,misinformed
16,2.8,0.11096981707866233,misinformed
17,2.8,0.14006695425988808,misinformed
18,2.8,0.17000555398351208,misinformed
19,2.8,0.19707677705816176,misinformed
20,2.8,0.21723714057288573,misinformed
21,2.8,0.22758377864290635,misinformed
22,2.8,0.2274930363120979,misinformed
23,2.8,0.2185788815871622,misinformed
24,2.8,0.2036313731210039,misinformed
25,2.8,0.18544734156090992,misinformed
26,2.8,0.1661880207691761,misinformed
27,2.8,0.14726353766403474,misinformed
28,2.8,0.12947579601801523,misinformed
29,2.8,0.11321233281924073,misinformed
30,2.8,0.0986053303590177,misinformed
31,2.8,0.08564065913778103,misinformed
32,2.8,0.07422641768506182,misinformed
33,2.8,0.06423394659353446,misinformed
34,2.8,0.05552153914560069,misinformed
35,2.8,0.047947682111273926,misinformed
36,2.8,0.04137808853775279,misinformed
37,2.8,0.03568909859097194,misinformed
38,2.8,0.03076898492757215,misinformed
39,2.8,0.026518074524406923,misinformed
40,2.8,0.022848227151148134,misinformed
41,2.8,0.019681989580287565,misinformed
42,2.8,0.016951612718043622,misinformed
43,2.8,0.014598039797613899,misinformed
44,2.8,0.012569926252821873,misinformed
45,2.8,0.010822723297750587,misinformed
46,2.8,0.009317840104061021,misinformed
47,2.8,0.008021889317003228,misinformed
48,2.8,0.006906014777246077,misinformed
49,2.8,0.005945297066241997,misinformed
50,2.8,0.005118230850268903,misinformed
51,2.8,0.004406267331213922,misinformed
52,2.8,0.0037934150268239034,misinformed
53,2.8,0.003265892353326821,misinformed
54,2.8,0.0028118259152232813,misinformed
55,2.8,0.002420988925159038,misinformed
56,2.8,0.0020845747225962698,misinformed
57,2.8,0.0017950008985043587,misinformed
58,2.8,0.0015457400444536611,misinformed
59,2.8,0.0013311736177620771,misinformed
60,2.8,0.0011464658451082572,misinformed
61,2.8,0.000987454974351322,misinformed
62,2.8,0.0008505595294454063,misinformed
63,2.8,0.0007326975288139364,misinformed
64,2.8,0.0006312168964951078,misinformed
65,2.8,0.0005438355311786552,misinformed
66,2.8,0.00046858970432805513,misinformed
67,2.8,0.00040378963819331297,misinformed
68,2.8,0.0003479812707268018,misinformed
69,2.8,0.00029991335002565935,misinformed
70,2.8,0.0002585091184804618,misinformed
71,2.8,0.0002228419485890045,misinformed
72,2.8,0.00019211438042178046,misinformed
73,2.8,0.00016564008679312506,misinformed
74,2.8,0.0001428283578749451,misinformed
75,2.8,0.00012317075366998398,misinformed
76,2.8,0.00010622962164605126,misinformed
77,2.8,9.162821897405265e-05,misinformed
78,2.8,7.90422151265699e-05,misinformed
79,2.8,6.819238187523655e-05,misinformed
80,2.8,5.883830466366216e-05,misinformed
81,2.8,5.0772972525245225e-05,misinformed
82,2.8,4.3818123678423276e-05,misinformed
83,2.8,3.7820241112206325e-05,misinformed
84,2.8,3.264710725782684e-05,misinformed
85,2.8,2.8184839560827062e-05,misinformed
86,2.8,2.4335339708973486e-05,misinformed
87,2.8,2.101409868255138e-05,misinformed
88,2.8,1.8148307888154282e-05,misinformed
89,2.8,1.5675233598801376e-05,misinformed
90,2.8,1.3540817910340045e-05,misinformed
91,2.8,1.1698474572868052e-05,misinformed
92,2.8,1.0108052483613096e-05,misinformed
93,2.8,8.734943435258238e-06,misinformed
94,2.8,7.549313987933503e-06,misinformed
95,2.8,6.525444148707817e-06,misinformed
96,2.8,5.641157963666277e-06,misinformed
97,2.8,4.877333209809185e-06,misinformed
98,2.8,4.217479164587215e-06,misinformed
99,2.8,3.647372970759941e-06,misinformed
100,2.8,3.1547464385741386e-06,misinformed
1,3.0,0.001,misinformed
2,3.0,0.0013062428571428571,misinformed
3,3.0,0.001773046803036306,misinformed
4,3.0,0.002469737942125191,misinformed
5,3.0,0.003496639838582495,misinformed
6,3.0,0.004997926413445433,misinformed
7,3.0,0.007178991596366501,misinformed
8,3.0,0.010328951311154728,misinformed
9,3.0,0.014847727730083627,misinformed
10,3.0,0.02127419171980162,misinformed
11,3.0,0.030305445723050006,misinformed
12,3.0,0.0427853732491562,misinformed
13,3.0,0.059621851130915164,misinformed
14,3.0,0.0815712724357371,misinformed
15,3.0,0.10882820100201535,misinformed
16,3.0,0.14042913327264198,misinformed
17,3.0,0.17368690492755293,misinformed
18,3.0,0.20417393771813527,misinformed
19,3.0,0.22681676525778885,misinformed
20,3.0,0.23793626514554683,misinformed
21,3.0,0.2368881788241289,misinformed
22,3.0,0.2259386340291694,misinformed
23,3.0,0.20867297104954202,misinformed
24,3.0,0.18841979600654762,misinformed
25,3.0,0.16754880029734748,misinformed
26,3.0,0.1474744289412788,misinformed
27,3.0,0.12891921822581223,misinformed
28,3.0,0.11217597060212793,misinformed
29,3.0,0.09729419807937435,misinformed
30,3.0,0.08419580478279419,misinformed
31,3.0,0.07274218318794144,misinformed
32,3.0,0.06277160869001276,misinformed
33,3.0,0.05411938735373918,misinformed
34,3.0,0.04662822515226982,misinformed
35,3.0,0.040153123986112066,misinformed
36,3.0,0.034563250088042397,misinformed
37,3.0,0.02974215918324808,misinformed
38,3.0,0.02558716246397846,misinformed
39,3.0,0.022008277358447667,misinformed
40,3.0,0.018927013242885943,misinformed
41,3.0,0.016275130966758623,misinformed
42,3.0,0.013993450792178425,misinformed
43,3.0,0.012030746134317687,misinformed
44,3.0,0.010342739011423047,misinformed
45,3.0,0.008891200872638077,misinformed
46,3.0,0.007643155691267908,misinformed
47,3.0,0.0065701786670575415,misinformed
48,3.0,0.005647782250708656,misinformed
49,3.0,0.004854880693066811,misinformed
50,3.0,0.004173324450314186,misinformed
51,3.0,0.003587496254314461,misinformed
52,3.0,0.0030839613080911894,misinformed
53,3.0,0.0026511647848073065,misinformed
54,3.0,0.002279170532484796,misinformed
55,3.0,0.0019594355808268287,misinformed
56,3.0,0.0016846156922159141,misinformed
57,3.0,0.001448397787760762,misinformed
58,3.0,0.0012453556087962555,misinformed
59,3.0,0.001070825445764911,misinformed
60,3.0,0.0009207991832081944,misinformed
61,3.0,0.0007918322759835347,misinformed
62,3.0,0.0006809645925201237,misinformed
63,3.0,0.0005856523406922253,misinformed
64,3.0,0.0005037095352983354,misinformed
65,3.0,0.0004332576774601928,misinformed
66,3.0,0.00037268249940787936,misinformed
67,3.0,0.00032059678662618306,misinformed
68,3.0,0.0002758084263573864,misinformed
69,3.0,0.00023729294978386812,misinformed
70,3.0,0.0002041699373163051,misinformed
71,3.0,0.00017568274445381506,misinformed
72,3.0,0.00015118108155321035,misinformed
73,3.0,0.0001301060461952265,misinformed
74,3.0,0.00011197726310088602,misinformed
75,3.0,9.638183497649777e-05,misinformed
76,3.0,8.29648493305547e-05,misinformed
77,3.0,7.142122214417951e-05,misinformed
78,3.0,6.148869009641258e-05,misinformed
79,3.0,5.294178954409025e-05,misinformed
80,3.0,4.5586683235305606e-05,misinformed
81,3.0,3.9256715314622156e-05,misinformed
82,3.0,3.380859200476704e-05,misinformed
83,3.0,2.9119099808909222e-05,misinformed
84,3.0,2.5082285501722664e-05,misinformed
85,3.0,2.1607032851915858e-05,misinformed
86,3.0,1.861498018958358e-05,misinformed
87,3.0,1.603873081004718e-05,misinformed
88,3.0,1.3820314973635557e-05,misinformed
89,3.0,1.1909868074466329e-05,misinformed
90,3.0,1.02644945451176e-05,misinformed
91,3.0,8.847291353654778e-06,misinformed
92,3.0,7.626508634069609e-06,misinformed
93,3.0,6.5748281561057125e-06,misinformed
94,3.0,5.668743058980693e-06,misinformed
95,3.0,4.888024608637385e-06,misinformed
96,3.0,4.2152637439591195e-06,misinformed
97,3.0,3.6354769003318385e-06,misinformed
98,3.0,3.1357670789413843e-06,misinformed
99,3.0,2.70503240153855e-06,misinformed
100,3.0,2.3337154825309175e-06,misinformed
1,3.2,0.001,misinformed
2,3.2,0.0013361828571428571,misinformed
3,3.2,0.0018565571643279985,misinformed
4,3.2,0.0026465267939073285,misinformed
5,3.2,0.0038320148580063334,misinformed
6,3.2,0.005597322043718206,misinformed
7,3.2,0.008209560477417758,misinformed
8,3.2,0.01205044026647931,misinformed
9,3.2,0.017653977990360635,misinformed
10,3.2,0.025743023027476546,misinformed
11,3.2,0.03724525622268082,misinformed
12,3.2,0.053246801421649184,misinformed
13,3.2,0.07480886457560354,misinformed
14,3.2,0.10254728044778001,misinformed
15,3.2,0.13591690215829602,misinformed
16,3.2,0.17236547479274117,misinformed
17,3.2,0.20697295083608724,misinformed
18,3.2,0.23349922464593123,misinformed
19,3.2,0.24701053651579594,misinformed
20,3.2,0.24637136386010847,misinformed
21,3.2,0.23432226501150732,misinformed
22,3.2,0.21530229705048937,misinformed
23,3.2,0.19328558950624386,misinformed
24,3.2,0.17093684639433288,misinformed
25,3.2,0.14973163703106204,misinformed
26,3.2,0.13035223212321767,misinformed
27,3.2,0.11302494920497139,misinformed
28,3.2,0.09773703581264685,misinformed
29,3.2,0.08436076871235076,misinformed
30,3.2,0.07272054305369359,misinformed
